Uuid,Void/Retire,NAME,Description,Format,Foreign uuid,Searchable,_order:1000
7c5a0903-3592-4a9a-913e-3501e60bc21e,,TYPE_OF_REGISTRATION,,org.openmrs.Concept,c65963e8-f9ff-465a-b362-3007c8b5fb93,,
