Uuid,Void/Retire,NAME,Description,Format,Foreign uuid,Searchable,_order:1000
3fa3c7b2-1105-4eec-8fcd-7f76c6a81516,,MARITAL_STATUS,Estado Civil,org.openmrs.Concept,3214b6c7-0d47-4386-9e31-84086dcc7f97,,
